,host_response_rate,beds,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
6042,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
6043,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.83,4.78,4.83,4.7,4.78,5.0,4.74,0.48
6044,1.0,1.6,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.93,4.96,4.82,4.97,4.96,4.97,4.94,1.4
6045,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,2.25
6046,1.0,1.0,2.0,2.0,180.0,180.0,2.0,180.0,4.9,5.0,4.8,5.0,5.0,5.0,5.0,0.21
6047,1.0,1.6,1.0,1.0,365.0,365.0,1.0,365.0,4.83,4.83,4.79,4.88,4.83,4.92,4.79,0.49
6048,1.0,2.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,4.86,4.95,4.83,4.9,4.86,4.74,4.97,1.25
6049,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.91,4.94,4.97,4.97,5.0,4.88,4.97,0.74
6050,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.85,4.89,4.81,4.96,5.0,4.81,4.89,0.59
6051,0.9,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.96,4.96,4.95,4.87,4.96,4.96,4.91,1.7
6052,1.0,2.0,1.6,1.9,500.0,500.0,1.8,500.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6053,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.93,4.86,4.75,4.89,4.96,5.0,4.96,0.57
6054,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.75,4.84,4.73,4.86,4.84,4.84,4.77,1.01
6055,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.78,4.67,4.8,4.78,4.78,5.0,4.78,0.47
6056,1.0,1.0,2.0,1.9,1125.0,1125.0,1.8,1125.0,4.8,4.9,4.8,4.68,4.5,4.68,4.8,0.45
6057,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
6058,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6059,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.89,4.94,4.78,4.97,4.92,4.91,4.88,3.18
6060,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,4.9,4.67,4.67,4.9,5.0,4.67,0.06
6061,1.0,1.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,4.63,4.72,4.62,4.88,4.84,4.98,4.61,1.69
6062,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.33,4.67,5.0,4.9,4.67,5.0,4.8,0.07
6063,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.83,4.92,4.79,4.93,4.98,4.9,4.83,2.98
6064,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.95,4.6,5.0,5.0,4.9,4.65,0.41
6065,0.9,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.91,4.84,4.88,4.94,4.94,4.72,4.94,0.67
6066,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.83,4.92,4.83,4.67,4.75,5.0,4.92,0.24
6067,0.9,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.92,4.95,4.87,4.95,4.93,4.94,4.92,1.95
6068,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.95,4.93,4.9,4.97,4.85,4.95,4.92,1.36
6069,0.9,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.86,4.94,4.9,4.9,4.94,4.9,4.86,1.03
6070,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.88,4.93,4.9,4.86,4.97,4.96,4.84,1.95
6071,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.68,4.8,4.85,4.76,4.79,4.9,4.72,4.42
6072,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.92,4.93,4.87,4.95,4.94,4.97,4.88,1.76
6073,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6074,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.92,4.95,4.98,4.97,4.94,4.94,4.88,1.4
6075,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.67,4.8,4.67,4.93,4.93,4.8,4.67,0.32
6076,1.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,4.72,4.85,4.65,4.93,4.87,4.93,4.76,2.8
6077,1.0,1.6,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.98,5.0,5.0,4.97,4.97,5.0,4.97,2.52
6078,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.52,4.65,4.39,4.52,4.65,4.91,4.35,0.5
6079,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.66,4.8,4.56,4.8,4.81,4.86,4.73,1.4
6080,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.97,5.0,5.0,5.0,5.0,5.0,4.97,0.78
6081,1.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,4.99,5.0,5.0,5.0,4.92,4.99,1.6
6082,1.0,1.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,4.68,4.81,4.73,4.97,4.81,5.0,4.64,1.2
6083,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.6,4.6,4.5,4.95,4.9,4.8,4.4,0.41
6084,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.59,4.75,4.48,4.9,4.71,4.96,4.69,1.4
6085,1.0,1.0,2.0,4.0,1125.0,1125.0,4.0,1125.0,4.97,4.99,4.98,4.97,4.98,4.99,4.95,3.81
6086,0.99,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.93,4.85,4.98,4.84,4.85,5.0,4.9,1.3
6087,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.96,4.96,4.97,4.97,4.97,4.94,4.96,2.2
6088,1.0,2.0,2.0,3.0,1125.0,1125.0,3.0,1125.0,4.86,4.91,4.94,4.88,4.93,4.93,4.84,1.47
6089,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.88,4.94,4.94,5.0,5.0,4.81,4.88,0.33
6090,1.0,1.0,1.6,5.0,30.0,30.0,5.0,30.0,4.86,4.89,4.89,4.83,4.86,4.83,4.8,0.73
6091,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.88,4.91,4.91,4.85,4.86,4.95,4.86,1.83
6092,0.9,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,0.08
6093,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.81,4.85,4.81,4.81,4.85,4.81,4.81,0.55
6094,1.0,1.6,1.0,2.0,90.0,1125.0,2.0,181.9,4.52,4.61,4.8,4.96,4.96,4.91,4.8,0.47
6095,0.9,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.8,5.0,4.8,5.0,4.9,5.0,5.0,0.02
6096,1.0,1.0,1.6,5.0,90.0,90.0,5.0,90.0,4.97,4.94,4.97,5.0,5.0,5.0,4.9,0.64
6097,1.0,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.35,4.9,4.47,4.71,4.9,4.88,4.35,0.35
6098,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.71,4.85,4.69,4.79,4.88,4.97,4.77,1.4
6099,1.0,2.0,1.6,5.0,30.0,30.0,5.0,30.0,5.0,5.0,4.92,5.0,5.0,5.0,5.0,0.82
6100,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.55,4.66,4.78,4.64,4.55,4.55,4.66,1.19
6101,1.0,1.0,3.0,5.0,1125.0,1125.0,3.0,1125.0,4.91,4.91,4.97,4.92,4.94,4.97,4.84,2.04
6102,1.0,2.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,4.64,4.76,4.72,4.88,4.72,4.84,4.64,0.51
6103,1.0,1.6,1.6,1.9,220.0,220.0,1.8,220.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2
6104,1.0,1.6,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.91,4.98,4.93,4.95,5.0,4.98,4.86,1.05
6105,1.0,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
6106,0.89,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.84,4.87,4.94,4.9,5.0,4.77,4.74,0.64
6107,1.0,1.6,1.6,1.9,180.0,180.0,1.8,180.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6108,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.44,4.9,4.56,4.63,4.5,4.81,4.75,0.37
6109,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.64,4.64,4.68,4.86,4.72,4.92,4.6,1.19
6110,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.77,4.85,4.85,4.77,4.87,4.95,4.75,2.63
6111,1.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.83,4.85,4.9,4.92,4.94,4.94,4.83,1.81
6112,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.77,4.91,4.63,4.63,4.83,4.83,4.83,0.72
6113,1.0,1.6,2.0,2.0,365.0,365.0,2.0,365.0,4.89,4.89,5.0,5.0,5.0,4.78,4.78,2.2
6114,1.0,2.0,1.0,2.0,1125.0,1125.0,1.4,1125.0,4.81,4.85,4.81,4.93,4.94,4.94,4.82,2.64
6115,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6116,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.98,5.0,4.95,4.98,5.0,4.9,4.98,0.85
6117,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15
6118,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.54,4.57,4.8,4.77,4.71,4.89,4.71,0.81
6119,1.0,1.6,1.6,1.9,1125.0,1125.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
6120,1.0,2.0,2.0,3.0,1125.0,1125.0,3.0,1125.0,4.91,4.95,4.96,4.97,4.98,4.99,4.84,2.35
6121,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.95,4.99,5.0,4.99,4.97,4.99,4.93,3.42
6122,1.0,1.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,5.0,4.89,4.89,4.78,4.89,5.0,4.89,0.19
6123,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,4.75,5.0,4.75,4.75,5.0,4.75,0.08
6124,1.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.89,4.93,4.91,4.89,4.87,4.87,4.98,0.94
6125,1.0,1.0,2.0,4.0,1125.0,1125.0,3.9,1125.0,5.0,5.0,4.99,4.99,4.98,4.99,4.97,3.14
6126,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.56,4.61,4.77,4.75,4.9,4.9,4.51,2.77
6127,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.95,4.98,4.95,5.0,4.98,4.93,4.92,1.23
6128,1.0,1.0,1.6,1.9,90.0,90.0,1.8,90.0,4.81,4.9,4.81,5.0,5.0,4.9,4.65,0.68
6129,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.67,4.79,4.69,4.79,4.77,4.86,4.59,3.24
6130,1.0,3.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.5,5.0,4.5,5.0,5.0,5.0,4.8,0.05
6131,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.92,4.96,4.84,5.0,5.0,4.98,4.94,1.0
6132,1.0,2.0,2.0,2.0,90.0,90.0,2.0,90.0,4.73,4.82,4.85,4.79,4.85,4.84,4.79,1.37
6133,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.89,5.0,0.19
6134,0.9,3.0,3.0,3.0,30.0,30.0,3.0,30.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,0.02
6135,1.0,2.0,1.0,2.0,1125.0,1125.0,1.4,1125.0,5.0,5.0,5.0,4.93,5.0,5.0,4.87,0.74
6136,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.5,4.77,4.8,4.91,4.59,4.68,4.59,0.45
6137,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.58,4.68,4.36,4.74,4.61,4.75,4.62,1.4
6138,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.62,4.75,4.44,4.86,4.62,4.68,4.68,1.28
6139,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.62,4.77,4.46,4.92,4.77,5.0,4.38,0.28
6140,0.9,2.0,3.0,3.0,180.0,180.0,3.0,180.0,4.96,4.96,4.89,4.93,4.93,4.93,4.96,0.55
6141,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.83,4.91,4.67,4.91,4.91,4.85,4.87,0.94
6142,1.0,1.0,1.0,1.0,600.0,600.0,1.0,600.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
6143,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.85,4.88,4.73,4.93,4.93,4.97,4.84,1.77
6144,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6145,0.9,1.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,4.91,5.0,5.0,4.82,5.0,5.0,0.23
6146,0.9,1.6,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6147,1.0,1.6,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.87,4.92,4.87,4.82,4.87,4.91,4.82,2.04
6148,0.9,1.0,2.0,2.0,7.0,7.0,2.0,7.0,4.8,5.0,4.8,4.9,4.9,4.9,4.8,0.04
6149,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.79,4.82,4.57,4.75,4.89,4.75,4.75,0.61
6150,0.9,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.67,4.67,5.0,4.67,4.67,4.67,5.0,0.06
6151,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.62,4.65,4.43,4.82,4.78,4.8,4.66,2.07
6152,0.9,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.92,4.94,4.85,4.9,4.85,4.92,4.92,0.99
6153,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.73,4.93,4.91,4.8,4.93,4.64,4.82,0.97
6154,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.79,4.74,4.62,4.52,4.78,4.76,3.46
6155,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,0.1
6156,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.96,4.96,4.96,5.0,4.88,4.92,4.96,0.49
6157,1.0,1.6,1.0,2.0,1125.0,1125.0,1.9,1125.0,5.0,4.95,5.0,5.0,5.0,4.95,4.95,0.39
6158,1.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.78,4.81,4.97,4.88,5.0,4.9,4.84,0.65
6159,1.0,2.0,3.0,5.0,30.0,1125.0,3.0,1110.0,4.94,4.95,4.98,4.93,4.95,4.98,4.98,2.96
6160,1.0,2.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,4.44,4.51,4.8,4.75,4.92,4.89,4.51,1.26
6161,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,4.88,4.93,4.98,5.0,4.96,5.0,4.86,1.79
6162,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.93,4.98,4.98,4.91,4.93,4.85,4.9,1.91
6163,1.0,1.6,1.0,1.0,30.0,30.0,1.0,30.0,4.63,4.69,4.83,4.94,4.97,4.91,4.6,2.51
6164,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.97,4.86,4.94,4.92,4.92,4.94,4.92,0.74
6165,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.85,5.0,4.6,4.7,4.85,4.8,4.8,0.41
6166,0.9,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.43,4.9,4.8,4.71,4.86,4.71,4.43,0.25
6167,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.77,4.93,4.83,4.84,4.78,4.98,4.77,1.68
6168,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.4,5.0,5.0,5.0,5.0,5.0,4.6,0.13
6169,1.0,1.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,4.41,4.62,4.8,4.66,4.79,4.72,4.8,0.61
6170,1.0,1.6,2.0,2.0,7.0,7.0,2.0,7.0,4.78,4.81,4.95,4.92,4.92,4.97,4.86,0.77
6171,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.92,4.96,4.92,4.96,4.99,4.96,4.96,1.55
6172,1.0,3.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6173,0.9,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.74,4.7,4.67,4.79,4.81,4.88,4.77,0.89
6174,0.9,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.79,4.83,4.75,4.96,4.96,4.94,4.79,1.07
6175,1.0,2.0,1.0,1.0,28.0,28.0,1.0,28.0,4.87,4.96,4.9,4.96,4.96,4.91,4.9,3.44
6176,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.88,4.88,4.94,4.75,5.0,4.81,4.94,0.33
6177,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.96,4.98,4.96,4.89,4.98,4.93,4.98,0.96
6178,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.26
6179,0.9,1.0,1.0,1.0,15.0,15.0,1.0,15.0,4.56,4.56,4.44,4.9,4.56,4.56,4.44,0.18
6180,0.9,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.5,4.75,4.5,5.0,5.0,5.0,4.8,0.08
6181,1.0,2.0,2.0,2.0,60.0,60.0,2.0,60.0,4.77,4.92,4.95,4.89,4.91,4.97,4.76,1.57
6182,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.94,4.96,4.94,4.97,4.99,4.84,4.87,1.36
6183,0.9,1.0,3.0,3.0,30.0,30.0,3.0,30.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6184,1.0,1.6,1.6,1.9,300.0,300.0,1.8,300.0,4.78,4.83,4.74,4.74,4.91,4.96,4.87,0.48
6185,0.9,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.77,4.73,4.77,4.86,5.0,4.95,4.73,0.45
6186,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.65,4.54,4.88,4.85,4.92,4.8,0.54
6187,1.0,1.6,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.81,4.76,4.62,4.81,4.71,5.0,4.76,0.52
6188,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6189,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.73,4.82,4.85,4.8,4.83,4.93,4.66,2.07
6190,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.84,4.84,4.95,4.92,4.92,4.78,4.81,0.75
6191,1.0,1.0,1.6,1.9,365.0,365.0,1.8,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
6192,0.99,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.89,4.92,4.91,4.91,4.91,4.88,4.9,1.4
6193,0.9,2.0,1.0,1.0,3.0,3.0,1.0,3.0,4.88,4.88,5.0,4.88,4.88,4.88,4.88,0.17
6194,1.0,3.0,2.0,3.0,1125.0,1125.0,2.1,1125.0,4.78,4.88,4.88,4.9,4.99,4.91,4.79,1.63
6195,0.9,2.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.5,4.9,4.5,4.83,5.0,5.0,4.5,0.23
6196,1.0,1.0,1.6,4.0,21.0,21.0,4.0,21.0,4.4,4.9,4.4,4.9,4.9,4.8,4.4,0.11
6197,1.0,1.0,2.0,2.0,60.0,60.0,2.0,60.0,4.79,4.86,4.62,4.79,4.6,4.88,4.81,0.86
6198,1.0,1.0,1.6,5.0,90.0,90.0,5.0,90.0,4.81,4.77,4.81,4.85,4.85,4.73,4.73,0.56
6199,0.9,3.0,3.0,3.0,33.0,33.0,3.0,33.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6200,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.89,4.97,4.89,4.98,4.96,4.92,4.9,1.88
6201,1.0,1.6,1.0,2.0,1125.0,1125.0,2.0,1125.0,4.84,4.94,4.89,4.92,4.97,5.0,4.89,4.14
6202,0.9,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.37
6203,1.0,2.0,2.0,2.0,32.0,32.0,2.0,32.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6204,1.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.94,4.96,4.98,4.94,4.92,5.0,4.98,1.88
6205,1.0,2.0,2.0,2.0,120.0,120.0,2.0,120.0,4.77,4.85,4.7,4.78,4.86,4.89,4.73,2.12
6206,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.88,4.93,4.93,4.93,4.93,4.93,4.95,0.85
6207,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.9,4.95,4.82,4.97,4.97,4.95,4.85,0.8
6208,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.73,4.73,4.79,4.95,4.97,4.95,4.77,2.31
6209,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.95,4.96,4.89,4.97,4.95,4.92,4.95,4.42
6210,0.9,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6211,0.9,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.04
6212,1.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.8,4.87,4.75,4.92,4.95,4.95,4.72,1.24
6213,0.96,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.78,4.88,4.76,4.86,4.76,4.95,4.75,2.42
6214,1.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,0.22
6215,1.0,2.0,2.0,3.0,1125.0,1125.0,2.1,1125.0,4.52,4.69,4.8,4.64,4.83,4.83,4.57,0.9
6216,0.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.21
6217,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,5.0,5.0,4.5,4.75,5.0,5.0,0.08
6218,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.62,4.74,4.64,4.95,4.87,4.92,4.49,0.8
6219,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.95,4.98,4.97,4.98,4.97,5.0,4.92,2.13
6220,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6221,0.9,1.0,1.6,1.9,10.0,10.0,1.8,10.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6222,0.95,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,5.0,4.99,5.0,5.0,5.0,4.96,4.99,1.67
6223,0.9,1.0,3.0,3.0,30.0,30.0,3.0,30.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6224,1.0,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.81,4.81,4.75,4.94,4.92,4.94,4.64,0.74
6225,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.83,4.86,4.63,4.91,4.88,4.91,4.86,1.32
6226,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.97,4.97,4.96,4.94,4.96,5.0,4.96,2.33
6227,0.9,2.0,1.6,5.0,1125.0,1125.0,5.0,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6228,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.97,5.0,4.91,4.81,4.94,4.84,4.91,0.66
6229,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.79,4.88,4.71,4.92,4.95,4.89,4.8,2.7
6230,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.9,4.85,4.75,4.9,4.75,5.0,4.8,0.44
6231,1.0,3.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.86,4.81,4.91,4.93,4.91,4.77,4.77,1.16
6232,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.57,4.73,4.75,4.67,4.68,4.85,4.59,3.01
6233,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,4.57,4.66,4.7,4.64,4.62,4.77,4.7,0.97
6234,0.9,1.0,1.6,1.9,1125.0,1125.0,1.8,1125.0,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1.7
6235,1.0,1.0,2.0,2.0,7.0,7.0,2.0,7.0,4.86,4.93,4.94,4.94,4.93,4.95,4.89,2.28
6236,1.0,1.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,4.67,4.67,4.83,5.0,5.0,5.0,4.83,0.51
6237,1.0,1.0,1.6,4.0,1125.0,1125.0,4.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.91,4.91,0.22
6238,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.68,4.8,4.71,4.89,4.82,4.78,4.75,1.96
6239,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.73,4.73,4.67,4.87,4.77,4.8,4.73,0.64
6240,0.86,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,4.33,4.63,4.58,4.83,4.75,4.92,4.8,0.5
